"date","top1","top2","top3","top4","top5","top1_count","top2_count","top3_count","top4_count","top5_count","total_publications","top_list"
"2025-07-07","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","Catalytic Processes in Materials Science","Copper Interconnects and Reliability","7.0","2.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|Catalytic Processes in Materials Science|Copper Interconnects and Reliability"
"2025-07-08","Semiconductor materials and devices","Copper Interconnects and Reliability","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Anodic Oxide Films and Nanostructures","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Copper Interconnects and Reliability|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Anodic Oxide Films and Nanostructures"
"2025-07-09","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","Acoustic Wave Resonator Technologies","Advanced ceramic materials synthesis","8.0","2.0","2.0","1.0","1.0","8","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|Acoustic Wave Resonator Technologies|Advanced ceramic materials synthesis"
"2025-07-10","Semiconductor materials and devices","Anodic Oxide Films and Nanostructures","Copper Interconnects and Reliability","Electron and X-Ray Spectroscopy Techniques","Integrated Circuits and Semiconductor Failure Analysis","4.0","2.0","2.0","1.0","1.0","4","Semiconductor materials and devices|Anodic Oxide Films and Nanostructures|Copper Interconnects and Reliability|Electron and X-Ray Spectroscopy Techniques|Integrated Circuits and Semiconductor Failure Analysis"
"2025-07-11","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Anodic Oxide Films and Nanostructures","31.0","5.0","5.0","5.0","3.0","31","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Anodic Oxide Films and Nanostructures"
"2025-07-12","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Force Microscopy Techniques and Applications","Semiconductor materials and interfaces","ZnO doping and properties","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Force Microscopy Techniques and Applications|Semiconductor materials and interfaces|ZnO doping and properties"
"2025-07-13","Semiconductor materials and devices","Advancements in Battery Materials","Copper Interconnects and Reliability","Silicon Carbide Semiconductor Technologies","Advanced Memory and Neural Computing","7.0","2.0","2.0","2.0","1.0","7","Semiconductor materials and devices|Advancements in Battery Materials|Copper Interconnects and Reliability|Silicon Carbide Semiconductor Technologies|Advanced Memory and Neural Computing"
"2025-07-14","Semiconductor materials and devices","Electrocatalysts for Energy Conversion","Advanced Memory and Neural Computing","Electron and X-Ray Spectroscopy Techniques","Electronic and Structural Properties of Oxides","6.0","2.0","1.0","1.0","1.0","6","Semiconductor materials and devices|Electrocatalysts for Energy Conversion|Advanced Memory and Neural Computing|Electron and X-Ray Spectroscopy Techniques|Electronic and Structural Properties of Oxides"
"2025-07-15","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","Radiation Effects in Electronics","Semiconductor materials and interfaces","12.0","2.0","2.0","2.0","2.0","12","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|Radiation Effects in Electronics|Semiconductor materials and interfaces"
"2025-07-16","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Semiconductor materials and interfaces","Cancer Immunotherapy and Biomarkers","Ferroelectric and Negative Capacitance Devices","5.0","3.0","3.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Semiconductor materials and interfaces|Cancer Immunotherapy and Biomarkers|Ferroelectric and Negative Capacitance Devices"
"2025-07-17","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advancements in Battery Materials","Catalytic Processes in Materials Science","Electron and X-Ray Spectroscopy Techniques","4.0","2.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advancements in Battery Materials|Catalytic Processes in Materials Science|Electron and X-Ray Spectroscopy Techniques"
"2025-07-18","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","GaN-based semiconductor devices and materials","Metal and Thin Film Mechanics","Copper Interconnects and Reliability","6.0","2.0","2.0","2.0","1.0","6","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|GaN-based semiconductor devices and materials|Metal and Thin Film Mechanics|Copper Interconnects and Reliability"
"2025-07-19","Semiconductor materials and devices","Integrated Circuits and Semiconductor Failure Analysis","Metal and Thin Film Mechanics","Optical Coatings and Gratings","Silicon and Solar Cell Technologies","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Integrated Circuits and Semiconductor Failure Analysis|Metal and Thin Film Mechanics|Optical Coatings and Gratings|Silicon and Solar Cell Technologies"
"2025-07-20","Ferroelectric and Piezoelectric Materials","Semiconductor materials and devices","ZnO doping and properties","","","1.0","1.0","1.0","","","1","Ferroelectric and Piezoelectric Materials|Semiconductor materials and devices|ZnO doping and properties"
"2025-07-21","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Metal and Thin Film Mechanics","Advanced Memory and Neural Computing","High Entropy Alloys Studies","4.0","2.0","2.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Metal and Thin Film Mechanics|Advanced Memory and Neural Computing|High Entropy Alloys Studies"
"2025-07-22","Semiconductor materials and devices","Thin-Film Transistor Technologies","Advanced Memory and Neural Computing","Copper-based nanomaterials and applications","Electrocatalysts for Energy Conversion","4.0","2.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Thin-Film Transistor Technologies|Advanced Memory and Neural Computing|Copper-based nanomaterials and applications|Electrocatalysts for Energy Conversion"
"2025-07-23","Semiconductor materials and devices","Silicon Carbide Semiconductor Technologies","Advanced Materials Characterization Techniques","Copper Interconnects and Reliability","GaN-based semiconductor devices and materials","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Silicon Carbide Semiconductor Technologies|Advanced Materials Characterization Techniques|Copper Interconnects and Reliability|GaN-based semiconductor devices and materials"
"2025-07-24","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Ferroelectric and Negative Capacitance Devices","GaN-based semiconductor devices and materials","13.0","5.0","3.0","2.0","2.0","13","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Ferroelectric and Negative Capacitance Devices|GaN-based semiconductor devices and materials"
"2025-07-25","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Nanowire Synthesis and Applications","Advanced Memory and Neural Computing","Advancements in Battery Materials","8.0","3.0","2.0","1.0","1.0","8","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Nanowire Synthesis and Applications|Advanced Memory and Neural Computing|Advancements in Battery Materials"
"2025-07-26","Advanced Memory and Neural Computing","Catalytic Processes in Materials Science","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Advanced Memory and Neural Computing|Catalytic Processes in Materials Science|Semiconductor materials and devices"
"2025-07-27","Semiconductor materials and devices","Perovskite Materials and Applications","Semiconductor Quantum Structures and Devices","Thin-Film Transistor Technologies","ZnO doping and properties","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Perovskite Materials and Applications|Semiconductor Quantum Structures and Devices|Thin-Film Transistor Technologies|ZnO doping and properties"
"2025-07-28","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Advancements in Battery Materials","Graphene research and applications","4.0","3.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Advancements in Battery Materials|Graphene research and applications"
"2025-07-29","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides"
"2025-07-30","Semiconductor materials and devices","Anodic Oxide Films and Nanostructures","Catalytic Processes in Materials Science","MXene and MAX Phase Materials","Phase-change materials and chalcogenides","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Anodic Oxide Films and Nanostructures|Catalytic Processes in Materials Science|MXene and MAX Phase Materials|Phase-change materials and chalcogenides"
"2025-07-31","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advanced ceramic materials synthesis","Advancements in Semiconductor Devices and Circuit Design","Anodic Oxide Films and Nanostructures","12.0","4.0","2.0","2.0","2.0","12","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advanced ceramic materials synthesis|Advancements in Semiconductor Devices and Circuit Design|Anodic Oxide Films and Nanostructures"
"2025-08-01","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","Semiconductor materials and interfaces","Analytical Chemistry and Sensors","39.0","7.0","7.0","5.0","4.0","39","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|Semiconductor materials and interfaces|Analytical Chemistry and Sensors"
"2025-08-02","Semiconductor materials and devices","Metal and Thin Film Mechanics","Advanced ceramic materials synthesis","Electron and X-Ray Spectroscopy Techniques","Ga2O3 and related materials","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Metal and Thin Film Mechanics|Advanced ceramic materials synthesis|Electron and X-Ray Spectroscopy Techniques|Ga2O3 and related materials"
"2025-08-03","Semiconductor materials and devices","Semiconductor materials and interfaces","Copper Interconnects and Reliability","Integrated Circuits and Semiconductor Failure Analysis","","2.0","2.0","1.0","1.0","","2","Semiconductor materials and devices|Semiconductor materials and interfaces|Copper Interconnects and Reliability|Integrated Circuits and Semiconductor Failure Analysis"
"2025-08-04","Semiconductor materials and devices","Advanced Surface Polishing Techniques","Copper Interconnects and Reliability","Diamond and Carbon-based Materials Research","Electronic and Structural Properties of Oxides","5.0","1.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advanced Surface Polishing Techniques|Copper Interconnects and Reliability|Diamond and Carbon-based Materials Research|Electronic and Structural Properties of Oxides"
"2025-08-05","Semiconductor materials and devices","Advanced ceramic materials synthesis","Anodic Oxide Films and Nanostructures","Copper Interconnects and Reliability","Graphene research and applications","5.0","1.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advanced ceramic materials synthesis|Anodic Oxide Films and Nanostructures|Copper Interconnects and Reliability|Graphene research and applications"
"2025-08-06","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advanced ceramic materials synthesis","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advanced ceramic materials synthesis|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design"
"2025-08-07","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Plasma Diagnostics and Applications","3D IC and TSV technologies","Advanced Chemical Physics Studies","6.0","2.0","2.0","1.0","1.0","6","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Plasma Diagnostics and Applications|3D IC and TSV technologies|Advanced Chemical Physics Studies"
"2025-08-08","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","3D IC and TSV technologies","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|3D IC and TSV technologies|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides"
"2025-08-09","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","ZnO doping and properties","","","2.0","1.0","1.0","","","2","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|ZnO doping and properties"
"2025-08-11","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Advanced ceramic materials synthesis","Electronic and Structural Properties of Oxides","4.0","2.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Advanced ceramic materials synthesis|Electronic and Structural Properties of Oxides"
"2025-08-12","Semiconductor materials and devices","Electron and X-Ray Spectroscopy Techniques","Electronic and Structural Properties of Oxides","Force Microscopy Techniques and Applications","Ga2O3 and related materials","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Electron and X-Ray Spectroscopy Techniques|Electronic and Structural Properties of Oxides|Force Microscopy Techniques and Applications|Ga2O3 and related materials"
"2025-08-13","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Semiconductor materials and interfaces","Acoustic Wave Resonator Technologies","Advanced Memory and Neural Computing","7.0","2.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Semiconductor materials and interfaces|Acoustic Wave Resonator Technologies|Advanced Memory and Neural Computing"
"2025-08-14","Organic and Molecular Conductors Research","Semiconductor materials and devices","Spectral Theory in Mathematical Physics","","","1.0","1.0","1.0","","","1","Organic and Molecular Conductors Research|Semiconductor materials and devices|Spectral Theory in Mathematical Physics"
"2025-08-15","Semiconductor materials and devices","Electrocatalysts for Energy Conversion","Advancements in Battery Materials","Catalytic Processes in Materials Science","Diamond and Carbon-based Materials Research","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Electrocatalysts for Energy Conversion|Advancements in Battery Materials|Catalytic Processes in Materials Science|Diamond and Carbon-based Materials Research"
"2025-08-16","Analytical Chemistry and Sensors","Nanowire Synthesis and Applications","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Analytical Chemistry and Sensors|Nanowire Synthesis and Applications|Semiconductor materials and devices"
"2025-08-17","Semiconductor materials and devices","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","Ga2O3 and related materials","ZnO doping and properties","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides|Ga2O3 and related materials|ZnO doping and properties"
"2025-08-18","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advanced Memory and Neural Computing","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","6.0","2.0","1.0","1.0","1.0","6","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advanced Memory and Neural Computing|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design"
"2025-08-19","Semiconductor materials and devices","Analytical Chemistry and Sensors","Electronic and Structural Properties of Oxides","Advanced Memory and Neural Computing","Diamond and Carbon-based Materials Research","7.0","2.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Analytical Chemistry and Sensors|Electronic and Structural Properties of Oxides|Advanced Memory and Neural Computing|Diamond and Carbon-based Materials Research"
"2025-08-20","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Ferroelectric and Negative Capacitance Devices","Integrated Circuits and Semiconductor Failure Analysis","Metal and Thin Film Mechanics","3.0","2.0","2.0","1.0","1.0","3","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Ferroelectric and Negative Capacitance Devices|Integrated Circuits and Semiconductor Failure Analysis|Metal and Thin Film Mechanics"
"2025-08-21","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Electron and X-Ray Spectroscopy Techniques","Ferroelectric and Negative Capacitance Devices","5.0","2.0","2.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Electron and X-Ray Spectroscopy Techniques|Ferroelectric and Negative Capacitance Devices"
"2025-08-22","Semiconductor materials and devices","Copper Interconnects and Reliability","Molecular Junctions and Nanostructures","Acoustic Wave Resonator Technologies","Advanced Battery Technologies Research","7.0","3.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Copper Interconnects and Reliability|Molecular Junctions and Nanostructures|Acoustic Wave Resonator Technologies|Advanced Battery Technologies Research"
"2025-08-23","Ga2O3 and related materials","Semiconductor materials and devices","Silicon Nanostructures and Photoluminescence","","","1.0","1.0","1.0","","","1","Ga2O3 and related materials|Semiconductor materials and devices|Silicon Nanostructures and Photoluminescence"
"2025-08-24","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides|Semiconductor materials and devices"
"2025-08-25","Semiconductor materials and devices","Advanced Memory and Neural Computing","Copper Interconnects and Reliability","Ga2O3 and related materials","Metal and Thin Film Mechanics","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advanced Memory and Neural Computing|Copper Interconnects and Reliability|Ga2O3 and related materials|Metal and Thin Film Mechanics"
"2025-08-26","Semiconductor materials and devices","Advanced Data Storage Technologies","Advancements in Semiconductor Devices and Circuit Design","Ammonia Synthesis and Nitrogen Reduction","Electron and X-Ray Spectroscopy Techniques","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advanced Data Storage Technologies|Advancements in Semiconductor Devices and Circuit Design|Ammonia Synthesis and Nitrogen Reduction|Electron and X-Ray Spectroscopy Techniques"
"2025-08-27","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Thin-Film Transistor Technologies","Advanced Data Storage Technologies","Cryptography and Data Security","6.0","2.0","2.0","1.0","1.0","6","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Thin-Film Transistor Technologies|Advanced Data Storage Technologies|Cryptography and Data Security"
"2025-08-28","Semiconductor materials and devices","Ion-surface interactions and analysis","Advanced biosensing and bioanalysis techniques","Advancements in Semiconductor Devices and Circuit Design","Analytical Chemistry and Sensors","7.0","2.0","1.0","1.0","1.0","7","Semiconductor materials and devices|Ion-surface interactions and analysis|Advanced biosensing and bioanalysis techniques|Advancements in Semiconductor Devices and Circuit Design|Analytical Chemistry and Sensors"
"2025-08-29","Semiconductor materials and devices","Ga2O3 and related materials","GaN-based semiconductor devices and materials","Plasma Diagnostics and Applications","Thin-Film Transistor Technologies","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Ga2O3 and related materials|GaN-based semiconductor devices and materials|Plasma Diagnostics and Applications|Thin-Film Transistor Technologies"
"2025-08-31","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Analytical Chemistry and Sensors","Electronic and Structural Properties of Oxides","4.0","2.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Analytical Chemistry and Sensors|Electronic and Structural Properties of Oxides"
"2025-09-01","Semiconductor materials and devices","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","Ion-surface interactions and analysis","Metal and Thin Film Mechanics","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides|Ion-surface interactions and analysis|Metal and Thin Film Mechanics"
