date,pub_count,close_mean,ret_1d,ret_fwd_5d,volume_sum,vol_4w,vol_growth,vol_z,pub_4w,pub_growth,pub_z,y_up_5d,top1,top2,top3,top4,top5,top1_count,top2_count,top3_count,top4_count,top5_count,total_publications,top1_share,top2_share,top3_share,top4_share,top5_share,top_list
2025-07-16,0,109.5,0.0187941942687011,0.0211415525114155,14096587,227398224.0,0.0379161578909856,0.5430677973305612,64.0,-1.0,-1.1400561389018673,1,,,,,,,,,,,,,,,,,
2025-07-17,1,109.93,0.0039269406392694,0.013917947784954,9930158,223538505.0,-0.295562961445916,-0.4660965067405123,60.0,,-0.7642723006446792,1,Bacterial Genetics and Biotechnology,CRISPR and Genetic Engineering,RNA Interference and Gene Delivery,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|CRISPR and Genetic Engineering|RNA Interference and Gene Delivery
2025-07-18,1,108.0,-0.0175566269444192,0.0329166666666667,15314125,228417608.0,0.5421834174239726,0.7960752396235998,59.0,0.0,-0.7642723006446792,1,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Streptococcal Infections and Treatments,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Streptococcal Infections and Treatments
2025-07-21,2,107.5,-0.0046296296296296,0.0264186046511627,10091543,228763993.0,-0.3410303886118208,-0.4258888110658686,56.0,1.0,-0.3858474968554186,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Antibiotic Resistance in Bacteria,Enzyme Structure and Function,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|Enzyme Structure and Function
2025-07-22,4,109.785,0.0212558139534884,0.0005920663114269,9484145,224804724.0,-0.0601888135441726,-0.6106890553893143,54.0,1.0,0.3737087284647459,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Probiotics and Fermented Foods,Antibiotic Resistance in Bacteria,Genomics and Phylogenetic Studies,4.0,2.0,2.0,1.0,1.0,12.0,1.0,0.5,0.5,0.25,0.25,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Probiotics and Fermented Foods|Antibiotic Resistance in Bacteria|Genomics and Phylogenetic Studies
2025-07-23,0,111.815,0.0184906863414855,-0.0165004695255556,13504470,227048766.0,0.423899571337216,0.4173580227057598,47.0,-1.0,-1.1410468547402604,0,,,,,,,,,,,,,,,,,
2025-07-24,1,111.46,-0.003174887090283,-0.0201866140319398,11889032,230666491.0,-0.1196224657465269,0.0418039048932598,47.0,,-0.7439153876033472,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms
2025-07-25,2,111.555,0.0008523237035706,-0.018555869302138,10036178,229657090.0,-0.1558456567363937,-0.4507115091511071,47.0,1.0,-0.3602780970579008,0,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,Escherichia coli research studies,Fungal and yeast genetics research,Microbial Metabolic Engineering and Bioproduction,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Escherichia coli research studies|Fungal and yeast genetics research|Microbial Metabolic Engineering and Bioproduction
2025-07-28,4,110.34,-0.0108914885034288,0.0068424868587999,15028359,232138887.0,0.4974185392088501,0.7221392978870724,49.0,1.0,0.41570549660527034,1,Bacterial Genetics and Biotechnology,Microbial Metabolic Engineering and Bioproduction,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,Enzyme Structure and Function,4.0,2.0,2.0,1.0,1.0,12.0,1.0,0.5,0.5,0.25,0.25,Bacterial Genetics and Biotechnology|Microbial Metabolic Engineering and Bioproduction|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Enzyme Structure and Function
2025-07-29,2,109.85,-0.0044408192858437,0.0025489303595811,12795977,234914908.0,-0.1485446281926057,0.251187465415136,47.0,-0.5,-0.3517823708377758,1,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,Biochemical and Structural Characterization,Lipid Membrane Structure and Behavior,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Biochemical and Structural Characterization|Lipid Membrane Structure and Behavior
2025-07-30,3,109.97,0.0010923987255346,-0.0105483313630989,12611769,234222362.0,-0.0143957745469532,0.2046791583570222,43.0,0.5,0.033960704505664574,0,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacterial biofilms and quorum sensing,Bacteriophages and microbial interactions,Cellular transport and secretion,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions|Cellular transport and secretion
2025-07-31,3,109.21,-0.0069109757206511,-0.008561487043311,13942646,235639163.0,0.1055265918682779,0.4919904464783136,44.0,0.0,0.03707458835344515,0,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacterial biofilms and quorum sensing,Bacteriophages and microbial interactions,Cancer Research and Treatments,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions|Cancer Research and Treatments
2025-08-01,6,109.485,0.0025180844245034,-0.0068502534593779,11278836,241302992.0,-0.191054839949318,-0.1328143891275083,48.0,1.0,1.1863723918473554,0,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Genomics and Phylogenetic Studies,Amino Acid Enzymes and Metabolism,Bacillus and Francisella bacterial research,6.0,3.0,2.0,1.0,1.0,18.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Genomics and Phylogenetic Studies|Amino Acid Enzymes and Metabolism|Bacillus and Francisella bacterial research
2025-08-04,1,111.095,0.0147052107594647,-0.0238084522255727,8622628,239443519.0,-0.2355037346052376,-0.9169487654882004,43.0,-0.8333333333333334,-0.745581030338851,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Protein Structure and Dynamics,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Protein Structure and Dynamics
2025-08-05,2,110.13,-0.0086862595076286,0.0029964587305912,10586685,238077147.0,0.2277793962583101,-0.3179742808504662,43.0,1.0,-0.36344598317525023,1,Bacterial Genetics and Biotechnology,ATP Synthase and ATPases Research,Bacterial biofilms and quorum sensing,Enzyme Structure and Function,Probiotics and Fermented Foods,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|ATP Synthase and ATPases Research|Bacterial biofilms and quorum sensing|Enzyme Structure and Function|Probiotics and Fermented Foods
2025-08-06,4,108.81,-0.0119858349223643,0.0413564929693961,14061970,234809338.0,0.3282694252261213,0.5055314465252222,41.0,1.0,0.5358371764939069,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,DNA Repair Mechanisms,Biochemical and Structural Characterization,4.0,2.0,2.0,2.0,1.0,12.0,1.0,0.5,0.5,0.5,0.25,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|DNA Repair Mechanisms|Biochemical and Structural Characterization
2025-08-07,4,108.275,-0.0049168274974727,0.0475178942507505,11271094,234654761.0,-0.1984697734385723,-0.145004974982067,44.0,0.0,0.5259027513295053,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,Antibiotic Resistance in Bacteria,CRISPR and Genetic Engineering,4.0,3.0,2.0,1.0,1.0,12.0,1.0,0.75,0.5,0.25,0.25,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|CRISPR and Genetic Engineering
2025-08-08,4,108.735,0.0042484414684831,0.0550420747689337,7974119,233258887.0,-0.2925159704994031,-1.153842457049298,47.0,0.0,0.5184410070703537,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Antimicrobial Resistance in Staphylococcus,Bacterial biofilms and quorum sensing,Bacteriophages and microbial interactions,4.0,1.0,1.0,1.0,1.0,12.0,1.0,0.25,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Antimicrobial Resistance in Staphylococcus|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions
2025-08-11,3,108.45,-0.0026210511794729,0.0538958045182109,7723217,233825162.0,-0.0314645417255499,-1.2271079048295983,50.0,-0.25,0.07228009034028843,1,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,Enzyme Production and Characterization,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|Enzyme Production and Characterization
2025-08-12,7,110.46,0.0185338865836792,0.0261180517834509,11696073,231939611.0,0.5144042955157158,-0.0233954602354151,54.0,1.3333333333333335,1.8506800168735373,1,Bacterial Genetics and Biotechnology,CRISPR and Genetic Engineering,Antibiotic Resistance in Bacteria,Mycobacterium research and diagnosis,Drug Transport and Resistance Mechanisms,7.0,4.0,2.0,2.0,1.0,18.0,1.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,Bacterial Genetics and Biotechnology|CRISPR and Genetic Engineering|Antibiotic Resistance in Bacteria|Mycobacterium research and diagnosis|Drug Transport and Resistance Mechanisms
2025-08-13,1,113.31,0.0258011950027159,0.0045009266613713,17013225,234856249.0,0.4546100216713764,1.051004968564571,55.0,-0.8571428571428572,-0.835623560996801,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Genomics and Phylogenetic Studies,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Genomics and Phylogenetic Studies
2025-08-14,1,113.42,0.000970788103433,0.0081114441897371,13523933,238450024.0,-0.2050929203604843,0.3838747925797041,55.0,0.0,-0.835623560996801,1,Bacterial Genetics and Biotechnology,Pharmaceutical and Antibiotic Environmental Impacts,Trace Elements in Health,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Pharmaceutical and Antibiotic Environmental Impacts|Trace Elements in Health
2025-08-15,2,114.72,0.0114618233115852,0.0057531380753137,12299830,235435729.0,-0.0905138320339209,0.1007346295836665,56.0,1.0,-0.38380874509147755,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Genomics and Phylogenetic Studies,Probiotics and Fermented Foods,RNA and protein synthesis mechanisms,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Genomics and Phylogenetic Studies|Probiotics and Fermented Foods|RNA and protein synthesis mechanisms
2025-08-18,8,114.295,-0.0037046722454673,-0.0119427796491533,7496897,232841083.0,-0.3904877547088049,-1.3198457664786551,62.0,3.0,2.2426707991726773,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,Antibiotic Resistance in Bacteria,Antimicrobial Peptides and Activities,8.0,4.0,3.0,1.0,1.0,24.0,1.0,0.5,0.375,0.125,0.125,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|Antimicrobial Peptides and Activities
2025-08-19,1,113.345,-0.0083118246642459,0.0074110018086372,9414370,232771308.0,0.2557688867807575,-0.6599411069513685,59.0,-0.875,-0.8344891360154694,1,Antibiotic Resistance in Bacteria,Bacterial Genetics and Biotechnology,CRISPR and Genetic Engineering,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Antibiotic Resistance in Bacteria|Bacterial Genetics and Biotechnology|CRISPR and Genetic Engineering
2025-08-20,1,113.82,0.0041907450703604,0.0054471973291161,9440749,228707587.0,0.0028019931232785,-0.652890381253189,60.0,0.0,-0.8252095307897807,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms
2025-08-21,4,114.34,0.0045686171147427,-0.0007871261150953,9368977,226187532.0,-0.0076023629057397,-0.6792002503963578,63.0,3.0,0.48935018292892,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,DNA Repair Mechanisms,Escherichia coli research studies,Polyamine Metabolism and Applications,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|DNA Repair Mechanisms|Escherichia coli research studies|Polyamine Metabolism and Applications
2025-08-22,1,115.38,0.0090956795522125,-0.0116571329519847,11204848,227356202.0,0.195952130099156,-0.1640435197094494,62.0,-0.75,-0.8266254269673924,0,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Microbial Community Ecology and Physiology,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Microbial Community Ecology and Physiology
2025-08-25,0,112.93,-0.0212341827006412,,10088539,222416382.0,-0.0996273220306067,-0.4698896346454182,58.0,-1.0,-1.2579975846334408,0,,,,,,,,,,,,,,,,,
2025-08-26,3,114.185,0.0111130788984326,,7592779,217213184.0,-0.2473856719986907,-1.2751787396553138,59.0,,0.052157139007576625,0,Bacterial Genetics and Biotechnology,Microbial Metabolic Engineering and Bioproduction,Bacterial biofilms and quorum sensing,Escherichia coli research studies,Fungal and yeast genetics research,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Microbial Metabolic Engineering and Bioproduction|Bacterial biofilms and quorum sensing|Escherichia coli research studies|Fungal and yeast genetics research
2025-08-27,0,114.44,0.002233218023383,,6808638,211410053.0,-0.1032745718003909,-1.5780872706674207,56.0,-1.0,-1.2413799613829444,0,,,,,,,,,,,,,,,,,
2025-08-28,6,114.25,-0.0016602586508214,,5702895,203170302.0,-0.1624029651745326,-2.0428762411349357,59.0,,1.3594606566603795,0,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Probiotics and Fermented Foods,Bacteriophages and microbial interactions,Biochemical and Molecular Research,6.0,3.0,2.0,1.0,1.0,16.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Probiotics and Fermented Foods|Bacteriophages and microbial interactions|Biochemical and Molecular Research
2025-08-29,1,114.035,-0.0018818380743982,,6263180,198154646.0,0.098245715553241,-1.750672470664759,54.0,-0.8333333333333334,-0.8087930488992131,0,Bacterial Genetics and Biotechnology,Cancer Research and Treatments,Enzyme Structure and Function,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Cancer Research and Treatments|Enzyme Structure and Function
